user_id,created_at,channel,device_os,region,age_band
U000416,2024-05-25 14:27:11,referral,Android,Alexandria,18-24
U000417,2024-08-28 23:03:12,referral,Android,Cairo,25-34
U000418,2024-08-13 17:57:19,organic,Web,Giza,45-54
U000419,2024-09-17 06:24:16,paid_social,Android,Sharqia,25-34
U000420,2024-04-27 11:10:35,paid_social,iOS,Cairo,25-34
U000421,2024-05-27 01:43:55,organic,Android,Alexandria,55+
U000422,2024-02-29 09:06:37,referral,Android,Cairo,55+
U000423,2024-02-09 22:42:36,referral,Web,Sharqia,35-44
U000424,2024-10-31 08:49:49,paid_social,iOS,Cairo,35-44
U000425,2024-02-09 20:41:24,paid_social,iOS,Cairo,35-44
U000426,2024-02-03 21:05:09,paid_social,Android,Alexandria,18-24
U000427,2024-05-27 16:46:26,paid_social,iOS,Cairo,18-24
U000428,2024-10-01 23:04:27,organic,Android,Cairo,25-34
U000429,2024-11-16 07:28:23,paid_search,iOS,Cairo,55+
U000430,2024-05-10 12:06:52,referral,iOS,Cairo,45-54
U000431,2024-11-09 15:06:24,referral,Android,Cairo,18-24
U000432,2024-10-19 18:59:57,paid_social,iOS,Dakahlia,18-24
U000433,2024-10-11 05:01:40,referral,Android,Sharqia,45-54
U000434,2024-04-08 10:11:42,paid_social,iOS,Alexandria,25-34
U000435,2024-05-13 08:18:42,partnership,iOS,Giza,25-34
U000436,2024-07-06 08:41:31,organic,iOS,Giza,25-34
U000437,2024-03-12 22:17:04,partnership,Android,Alexandria,18-24
U000438,2024-09-07 05:30:27,paid_search,iOS,Alexandria,45-54
U000439,2024-09-24 18:13:18,referral,Android,Giza,35-44
U000440,2024-02-20 04:24:28,referral,Android,Alexandria,55+
U000441,2024-04-23 14:23:16,paid_social,Android,Giza,18-24
U000442,2024-06-18 13:31:11,referral,Android,Alexandria,35-44
U000443,2024-05-21 16:00:32,partnership,iOS,Alexandria,25-34
U000444,2024-08-07 19:39:43,paid_social,iOS,Dakahlia,25-34
U000445,2024-02-14 23:33:22,paid_search,Android,Giza,25-34
U000446,2024-09-26 22:32:31,referral,iOS,Sharqia,45-54
U000447,2024-09-30 09:00:01,paid_search,Android,Giza,35-44
U000448,2024-04-15 01:49:12,partnership,Android,Cairo,25-34
U000449,2024-07-21 03:28:41,organic,iOS,Giza,55+
U000450,2024-11-17 11:45:34,organic,Android,Giza,25-34
U000451,2024-01-24 00:32:53,referral,Android,Giza,35-44
U000452,2024-02-05 15:46:01,paid_search,iOS,Alexandria,35-44
U000453,2024-01-17 08:54:26,partnership,Android,Cairo,35-44
U000454,2024-01-06 03:38:21,paid_search,iOS,Sharqia,35-44
U000455,2024-06-19 07:58:15,organic,Android,Dakahlia,18-24
U000456,2024-10-15 00:10:25,organic,Android,Alexandria,55+
U000457,2024-10-06 23:30:39,paid_search,Android,Cairo,18-24
U000458,2024-10-09 07:08:05,referral,Android,Dakahlia,25-34
U000459,2024-07-25 23:25:50,paid_search,Android,Alexandria,18-24
U000460,2024-05-14 10:46:50,referral,Android,Alexandria,18-24
U000461,2024-11-05 14:23:37,paid_social,Android,Giza,25-34
U000462,2024-04-27 23:10:57,referral,Android,Giza,35-44
U000463,2024-04-21 06:21:13,referral,Android,Cairo,25-34
U000464,2024-11-13 19:52:48,paid_social,Android,Giza,18-24
U000465,2024-09-01 13:32:23,paid_social,Web,Giza,25-34
U000466,2024-03-25 16:02:40,referral,Android,Giza,35-44
U000467,2024-07-08 08:06:32,paid_social,Android,Cairo,18-24
U000468,2024-10-14 14:57:57,referral,iOS,Cairo,35-44
U000469,2024-01-06 18:34:23,organic,Android,Cairo,18-24
U000470,2024-10-22 12:37:58,partnership,Android,Cairo,25-34
U000471,2024-08-13 03:43:24,organic,Android,Cairo,25-34
U000472,2024-08-20 07:53:26,partnership,iOS,Alexandria,35-44
U000473,2024-10-11 06:15:53,organic,Android,Cairo,25-34
U000474,2024-09-26 17:20:34,referral,iOS,Cairo,25-34
U000475,2024-11-04 13:10:09,organic,iOS,Alexandria,25-34
U000476,2024-04-16 07:34:47,organic,Android,Cairo,25-34
U000477,2024-06-21 10:53:47,referral,Android,Giza,25-34
U000478,2024-06-24 11:20:25,paid_social,iOS,Alexandria,25-34
U000479,2024-09-14 17:46:46,organic,Android,Cairo,35-44
U000480,2024-03-16 09:00:40,paid_social,iOS,Cairo,35-44
U000481,2024-05-23 21:09:55,organic,iOS,Giza,18-24
U000482,2024-03-11 14:20:28,paid_social,iOS,Cairo,25-34
U000483,2024-03-16 21:06:08,organic,Android,Sharqia,35-44
U000484,2024-02-01 05:43:35,referral,iOS,Giza,35-44
U000485,2024-11-26 18:59:11,paid_social,iOS,Cairo,35-44
U000486,2024-11-02 03:45:49,referral,Android,Alexandria,35-44
U000487,2024-07-12 13:09:33,organic,iOS,Giza,25-34
U000488,2024-07-08 03:07:30,paid_search,Android,Cairo,25-34
U000489,2024-04-12 06:53:10,paid_search,Android,Cairo,18-24
U000490,2024-07-26 18:03:58,referral,Android,Alexandria,18-24
U000491,2024-01-29 23:29:31,organic,iOS,Sharqia,45-54
U000492,2024-02-06 18:43:45,referral,Android,Cairo,45-54
U000493,2024-01-12 12:42:41,referral,Android,Alexandria,35-44
U000494,2024-02-18 10:10:39,paid_social,iOS,Cairo,25-34
U000495,2024-01-08 17:05:26,organic,iOS,Giza,25-34
U000496,2024-01-08 12:19:10,referral,Android,Giza,35-44
U000497,2024-08-21 06:06:13,paid_social,iOS,Alexandria,25-34
U000498,2024-01-02 09:00:34,organic,Web,Giza,35-44
U000499,2024-08-19 16:13:12,organic,Android,Cairo,18-24
U000500,2024-11-24 07:01:13,referral,iOS,Giza,18-24
U000501,2024-06-27 01:39:10,paid_social,iOS,Cairo,35-44
U000502,2024-09-19 09:22:05,referral,Web,Giza,45-54
U000503,2024-09-20 00:42:36,referral,iOS,Dakahlia,45-54
U000504,2024-05-28 22:22:13,organic,Android,Giza,35-44
U000505,2024-08-31 08:52:09,referral,iOS,Cairo,18-24
U000506,2024-02-21 04:23:21,organic,Android,Giza,25-34
U000507,2024-01-13 11:53:20,paid_search,Android,Alexandria,18-24
U000508,2024-10-30 03:25:39,paid_social,iOS,Sharqia,25-34
U000509,2024-04-23 17:45:41,partnership,iOS,Alexandria,25-34
U000510,2024-11-13 16:10:54,referral,Android,Giza,25-34
U000511,2024-02-10 13:05:57,referral,Android,Alexandria,55+
U000512,2024-10-16 22:21:30,referral,iOS,Alexandria,25-34
U000513,2024-04-12 10:17:31,paid_social,Android,Cairo,25-34
U000514,2024-11-11 02:24:36,paid_social,iOS,Cairo,18-24
U000515,2024-11-24 23:53:04,referral,Android,Cairo,18-24
U000516,2024-08-05 03:53:24,paid_search,Android,Cairo,25-34
U000517,2024-10-21 04:21:15,partnership,iOS,Cairo,35-44
U000518,2024-08-30 18:16:11,organic,iOS,Giza,25-34
U000519,2024-08-02 11:11:39,paid_social,iOS,Alexandria,45-54
U000520,2024-10-10 11:54:44,organic,Android,Dakahlia,25-34
U000521,2024-07-24 19:24:22,organic,iOS,Giza,25-34
U000522,2024-10-29 12:22:29,paid_search,iOS,Dakahlia,35-44
U000523,2024-08-26 22:38:36,paid_search,Web,Alexandria,18-24
U000524,2024-01-06 04:49:55,paid_search,Android,Cairo,25-34
U000525,2024-09-10 17:11:57,referral,Android,Giza,25-34
U000526,2024-03-19 04:12:30,organic,iOS,Giza,18-24
U000527,2024-07-27 18:26:42,referral,iOS,Giza,45-54
U000528,2024-08-17 12:46:46,partnership,iOS,Dakahlia,18-24
U000529,2024-10-02 10:10:47,paid_social,Android,Giza,18-24
U000530,2024-02-09 02:46:09,paid_social,Android,Alexandria,18-24
U000531,2024-02-03 13:43:23,paid_social,Android,Dakahlia,25-34
U000532,2024-06-30 19:41:29,paid_search,iOS,Giza,25-34
U000533,2024-05-11 10:23:25,referral,iOS,Cairo,25-34
U000534,2024-04-09 16:04:34,referral,Android,Alexandria,18-24
U000535,2024-10-31 09:51:12,partnership,iOS,Giza,18-24
U000536,2024-01-20 01:25:11,partnership,iOS,Giza,18-24
U000537,2024-09-15 20:29:50,referral,iOS,Sharqia,18-24
U000538,2024-07-09 13:13:54,paid_social,Android,Cairo,35-44
U000539,2024-03-14 03:28:27,paid_search,Android,Giza,25-34
U000540,2024-04-02 05:16:41,partnership,iOS,Dakahlia,25-34
U000541,2024-01-17 11:21:26,referral,iOS,Giza,18-24
U000542,2024-02-12 18:39:21,organic,Android,Alexandria,55+
U000543,2024-04-05 02:35:16,referral,Android,Alexandria,35-44
U000544,2024-08-18 23:06:01,paid_search,iOS,Giza,35-44
U000545,2024-03-26 01:12:20,organic,Android,Alexandria,18-24
U000546,2024-05-16 14:27:09,referral,iOS,Dakahlia,18-24
U000547,2024-01-03 02:51:02,paid_social,iOS,Cairo,35-44
U000548,2024-11-16 02:35:42,partnership,iOS,Giza,18-24
U000549,2024-02-02 21:26:32,organic,iOS,Cairo,25-34
U000550,2024-02-19 16:55:39,paid_social,iOS,Alexandria,18-24
U000551,2024-05-14 08:44:36,organic,Android,Giza,18-24
U000552,2024-06-23 06:56:00,organic,iOS,Cairo,18-24
U000553,2024-03-11 13:18:49,referral,iOS,Giza,25-34
U000554,2024-02-27 05:28:25,organic,iOS,Cairo,35-44
U000555,2024-01-10 07:08:48,organic,Android,Giza,18-24
U000556,2024-08-29 04:56:14,partnership,Android,Alexandria,18-24
U000557,2024-01-13 01:47:13,paid_social,iOS,Cairo,35-44
U000558,2024-09-26 01:11:59,paid_social,iOS,Cairo,25-34
U000559,2024-04-26 21:39:09,paid_social,iOS,Giza,35-44
U000560,2024-01-07 03:05:25,organic,Android,Alexandria,35-44
U000561,2024-06-30 20:40:15,organic,iOS,Cairo,18-24
U000562,2024-06-07 00:05:44,paid_search,Android,Giza,25-34
U000563,2024-07-15 05:23:51,organic,Android,Cairo,35-44
U000564,2024-09-01 21:32:28,referral,Android,Giza,25-34
U000565,2024-11-18 22:30:12,partnership,iOS,Giza,18-24
U000566,2024-09-28 07:45:04,referral,iOS,Cairo,25-34
U000567,2024-03-27 12:14:07,paid_search,Android,Cairo,45-54
U000568,2024-02-23 06:03:40,referral,Android,Giza,55+
U000569,2024-06-24 01:48:22,organic,iOS,Cairo,25-34
U000570,2024-02-12 19:36:31,organic,Android,Cairo,25-34
U000571,2024-10-24 12:51:16,organic,Android,Giza,25-34
U000572,2024-04-26 14:35:01,paid_social,iOS,Alexandria,18-24
U000573,2024-06-21 20:00:28,referral,iOS,Cairo,18-24
U000574,2024-10-02 06:34:30,organic,Web,Alexandria,25-34
U000575,2024-02-11 19:30:10,paid_search,iOS,Giza,35-44
U000576,2024-10-02 13:38:19,referral,Android,Giza,18-24
U000577,2024-06-24 20:03:37,partnership,iOS,Giza,45-54
U000578,2024-08-07 05:33:03,referral,iOS,Sharqia,18-24
U000579,2024-04-29 03:04:18,referral,Android,Alexandria,25-34
U000580,2024-01-02 16:05:56,paid_search,iOS,Cairo,35-44
U000581,2024-05-27 23:52:53,organic,iOS,Cairo,18-24
U000582,2024-11-23 03:25:44,partnership,iOS,Cairo,18-24
U000583,2024-10-22 09:17:16,organic,Android,Cairo,18-24
U000584,2024-11-28 22:35:57,referral,Android,Cairo,45-54
U000585,2024-10-18 09:07:39,paid_social,iOS,Giza,25-34
U000586,2024-01-21 05:33:34,referral,iOS,Cairo,18-24
U000587,2024-03-23 19:58:40,referral,Android,Giza,35-44
U000588,2024-07-12 18:35:25,organic,iOS,Alexandria,25-34
U000589,2024-05-26 13:08:13,paid_social,iOS,Sharqia,18-24
U000590,2024-01-27 11:43:47,paid_social,iOS,Giza,25-34
U000591,2024-06-20 18:17:40,paid_social,Android,Giza,25-34
U000592,2024-09-26 14:52:59,paid_social,iOS,Dakahlia,18-24
U000593,2024-03-17 08:38:39,referral,Android,Dakahlia,25-34
U000594,2024-07-22 00:35:37,paid_search,Android,Alexandria,18-24
U000595,2024-10-02 23:42:17,paid_search,Web,Alexandria,35-44
U000596,2024-04-20 15:05:56,organic,Android,Giza,18-24
U000597,2024-08-22 17:17:26,paid_search,iOS,Alexandria,18-24
U000598,2024-05-06 23:25:23,referral,Android,Cairo,45-54
U000599,2024-03-06 23:00:48,paid_search,Android,Cairo,25-34
U000600,2024-07-04 17:35:57,paid_social,Android,Cairo,18-24
U000601,2024-07-26 00:01:33,referral,iOS,Cairo,35-44
U000602,2024-03-07 10:07:32,organic,iOS,Cairo,45-54
U000603,2024-01-04 08:13:10,paid_social,Android,Alexandria,18-24
U000604,2024-02-28 20:28:41,organic,iOS,Cairo,35-44
U000605,2024-11-17 21:05:13,referral,iOS,Alexandria,25-34
U000606,2024-07-09 13:13:25,paid_search,Android,Giza,35-44
U000607,2024-04-23 09:30:44,referral,Android,Alexandria,35-44
U000608,2024-07-11 06:34:11,paid_social,iOS,Sharqia,35-44
U000609,2024-11-06 06:24:33,organic,Android,Cairo,55+
U000610,2024-06-02 03:55:31,referral,Android,Dakahlia,45-54
U000611,2024-02-12 17:55:05,referral,Android,Cairo,18-24
U000612,2024-07-05 08:30:10,paid_social,Android,Sharqia,45-54
U000613,2024-06-04 21:42:17,organic,Android,Cairo,25-34
U000614,2024-02-21 16:37:51,organic,Android,Giza,35-44
U000615,2024-09-01 22:32:32,referral,Android,Cairo,35-44
U000616,2024-01-16 15:44:55,partnership,Android,Giza,25-34
U000617,2024-05-01 11:21:40,paid_search,iOS,Cairo,18-24
U000618,2024-07-31 13:47:24,organic,iOS,Giza,45-54
U000619,2024-11-28 06:49:39,organic,iOS,Giza,18-24
U000620,2024-11-17 22:22:07,referral,Android,Sharqia,25-34
U000621,2024-01-13 17:42:47,organic,Android,Giza,25-34
U000622,2024-11-13 17:28:47,paid_social,iOS,Alexandria,18-24
U000623,2024-03-30 04:39:18,paid_social,iOS,Cairo,35-44
U000624,2024-06-01 19:11:44,partnership,iOS,Giza,18-24
U000625,2024-01-01 13:38:35,organic,iOS,Cairo,55+
U000626,2024-06-27 12:20:47,referral,iOS,Dakahlia,45-54
U000627,2024-05-15 17:18:18,referral,iOS,Cairo,25-34
U000628,2024-07-21 12:49:23,organic,Android,Alexandria,35-44
U000629,2024-09-13 14:07:19,paid_social,iOS,Giza,25-34
U000630,2024-09-20 03:12:11,paid_social,Android,Alexandria,25-34
U000631,2024-09-23 07:39:29,paid_social,Android,Giza,25-34
U000632,2024-05-31 20:12:18,referral,Android,Cairo,45-54
U000633,2024-05-12 09:20:59,organic,iOS,Cairo,25-34
U000634,2024-06-23 00:04:48,paid_social,Android,Sharqia,35-44
U000635,2024-09-11 21:48:16,organic,Android,Cairo,25-34
U000636,2024-11-19 22:42:04,paid_social,iOS,Giza,25-34
U000637,2024-11-21 19:34:10,organic,iOS,Alexandria,18-24
U000638,2024-01-17 06:05:30,partnership,iOS,Giza,25-34
U000639,2024-07-16 02:11:48,organic,Android,Cairo,45-54
U000640,2024-02-16 17:04:11,paid_search,Android,Alexandria,35-44
U000641,2024-06-12 13:16:50,partnership,iOS,Alexandria,35-44
U000642,2024-01-06 16:24:32,referral,iOS,Alexandria,35-44
U000643,2024-01-13 13:54:40,organic,Android,Sharqia,18-24
U000644,2024-05-31 11:31:51,paid_search,Android,Cairo,18-24
U000645,2024-06-25 22:28:58,referral,Android,Giza,25-34
U000646,2024-01-24 19:02:03,referral,Android,Cairo,25-34
U000647,2024-01-27 00:43:08,partnership,Android,Cairo,18-24
U000648,2024-06-30 12:33:15,organic,Android,Cairo,18-24
U000649,2024-04-22 07:11:41,paid_social,iOS,Cairo,45-54
U000650,2024-05-09 02:08:01,referral,iOS,Alexandria,25-34
U000651,2024-02-04 10:44:02,paid_search,Android,Cairo,25-34
U000652,2024-02-23 00:14:41,referral,iOS,Giza,25-34
U000653,2024-06-14 00:02:42,organic,iOS,Cairo,18-24
U000654,2024-01-31 15:46:30,paid_search,Android,Cairo,25-34
U000655,2024-02-13 13:17:04,organic,Android,Cairo,18-24
U000656,2024-11-17 21:43:35,referral,Android,Giza,45-54
U000657,2024-05-08 10:58:36,organic,Android,Cairo,18-24
U000658,2024-02-25 22:32:57,organic,Android,Sharqia,35-44
U000659,2024-04-05 18:00:41,organic,iOS,Cairo,35-44
U000660,2024-08-20 23:53:33,referral,Android,Alexandria,25-34
U000661,2024-04-07 20:29:21,referral,iOS,Cairo,45-54
U000662,2024-05-23 06:23:46,partnership,iOS,Cairo,18-24
U000663,2024-01-31 01:31:20,paid_social,iOS,Giza,18-24
U000664,2024-07-10 09:10:30,referral,Android,Alexandria,25-34
U000665,2024-02-18 13:59:31,referral,iOS,Cairo,35-44
U000666,2024-09-24 22:56:57,paid_search,Android,Cairo,18-24
U000667,2024-03-11 19:41:40,paid_social,iOS,Cairo,18-24
U000668,2024-08-16 00:01:53,referral,iOS,Sharqia,25-34
U000669,2024-07-14 23:59:40,paid_social,Android,Dakahlia,35-44
U000670,2024-05-02 21:14:04,organic,Web,Alexandria,18-24
U000671,2024-01-07 03:43:51,paid_social,iOS,Alexandria,25-34
U000672,2024-02-04 14:24:35,referral,Android,Dakahlia,25-34
U000673,2024-07-12 01:14:00,referral,Web,Giza,18-24
U000674,2024-11-24 09:10:44,paid_search,Android,Dakahlia,35-44
U000675,2024-11-26 05:28:28,referral,Android,Alexandria,25-34
U000676,2024-02-09 00:02:00,paid_social,iOS,Cairo,35-44
U000677,2024-02-24 12:37:55,referral,Android,Giza,35-44
U000678,2024-10-03 14:45:29,partnership,iOS,Alexandria,18-24
U000679,2024-03-20 08:01:40,organic,Android,Giza,25-34
U000680,2024-01-31 13:25:28,partnership,Android,Cairo,55+
U000681,2024-10-26 06:28:39,paid_search,Android,Giza,25-34
U000682,2024-04-16 17:45:35,paid_social,iOS,Alexandria,25-34
U000683,2024-10-05 23:27:30,organic,Android,Cairo,35-44
U000684,2024-10-31 17:32:32,referral,Android,Giza,18-24
U000685,2024-09-09 18:56:34,organic,Android,Giza,35-44
U000686,2024-11-12 12:56:15,referral,Android,Giza,35-44
U000687,2024-05-13 16:58:11,referral,iOS,Sharqia,25-34
U000688,2024-08-28 03:06:57,partnership,Android,Giza,18-24
U000689,2024-01-01 19:37:20,paid_social,Android,Giza,45-54
U000690,2024-05-27 21:51:34,paid_search,iOS,Giza,18-24
U000691,2024-04-30 05:59:59,paid_social,Android,Alexandria,25-34
U000692,2024-08-29 21:24:39,paid_social,Android,Dakahlia,35-44
U000693,2024-02-23 04:21:17,paid_search,Android,Alexandria,18-24
U000694,2024-07-28 20:52:27,organic,iOS,Giza,45-54
U000695,2024-01-08 19:38:30,organic,Android,Cairo,25-34
U000696,2024-02-13 07:13:16,paid_social,iOS,Cairo,25-34
U000697,2024-10-02 02:01:58,referral,iOS,Cairo,25-34
U000698,2024-08-13 19:51:52,organic,iOS,Giza,45-54
U000699,2024-07-10 22:32:02,organic,iOS,Cairo,45-54
U000700,2024-03-18 14:47:04,referral,iOS,Cairo,25-34
U000701,2024-05-15 15:41:17,partnership,iOS,Giza,25-34
U000702,2024-07-23 13:52:16,organic,iOS,Cairo,25-34
U000703,2024-06-01 23:34:08,partnership,Web,Cairo,25-34
U000704,2024-09-18 02:19:41,organic,Android,Cairo,18-24
U000705,2024-08-05 10:00:51,organic,Android,Giza,35-44
U000706,2024-11-01 11:13:51,paid_social,Android,Alexandria,55+
U000707,2024-02-07 18:55:08,referral,Android,Dakahlia,35-44
U000708,2024-08-31 11:49:14,paid_search,Android,Cairo,25-34
U000709,2024-11-05 22:30:42,paid_social,iOS,Cairo,35-44
U000710,2024-11-13 14:35:28,paid_social,Android,Cairo,45-54
U000711,2024-11-24 14:23:31,referral,Android,Sharqia,25-34
U000712,2024-05-30 09:08:27,paid_social,Android,Alexandria,45-54
U000713,2024-09-26 06:07:56,partnership,Android,Alexandria,18-24
U000714,2024-06-17 16:10:58,paid_search,iOS,Sharqia,18-24
U000715,2024-09-22 21:48:59,referral,Web,Cairo,18-24
U000716,2024-06-15 03:59:04,paid_social,Android,Cairo,18-24
U000717,2024-07-01 17:30:03,organic,iOS,Giza,25-34
U000718,2024-08-24 02:19:57,organic,iOS,Giza,45-54
U000719,2024-08-31 07:50:54,partnership,iOS,Giza,35-44
U000720,2024-09-20 04:45:51,organic,iOS,Giza,35-44
U000721,2024-10-23 04:42:27,referral,iOS,Giza,25-34
U000722,2024-06-04 08:44:02,referral,Web,Dakahlia,25-34
U000723,2024-02-11 15:57:45,partnership,iOS,Giza,25-34
U000724,2024-09-13 11:25:03,organic,Android,Cairo,25-34
U000725,2024-06-04 17:50:44,organic,Android,Alexandria,35-44
U000726,2024-10-13 15:52:36,paid_social,Android,Giza,25-34
U000727,2024-07-25 05:04:34,organic,iOS,Giza,25-34
U000728,2024-02-13 16:00:11,paid_search,Android,Cairo,35-44
U000729,2024-01-27 19:42:16,referral,iOS,Cairo,18-24
U000730,2024-02-01 23:40:42,referral,iOS,Cairo,25-34
U000731,2024-03-30 00:01:24,referral,Android,Sharqia,55+
U000732,2024-04-28 00:54:59,referral,Android,Cairo,55+
U000733,2024-02-13 20:19:00,paid_social,Android,Alexandria,18-24
U000734,2024-05-05 02:21:10,referral,iOS,Giza,25-34
U000735,2024-01-03 06:56:15,organic,iOS,Dakahlia,25-34
U000736,2024-01-28 14:54:48,paid_social,iOS,Giza,18-24
U000737,2024-07-22 07:05:10,referral,Android,Sharqia,25-34
U000738,2024-09-18 21:41:00,paid_search,iOS,Giza,25-34
U000739,2024-03-02 17:17:40,organic,Android,Dakahlia,35-44
U000740,2024-04-20 23:50:01,organic,iOS,Cairo,18-24
U000741,2024-09-30 07:37:29,referral,iOS,Alexandria,45-54
U000742,2024-05-22 17:32:22,organic,Android,Dakahlia,25-34
U000743,2024-07-05 02:27:25,paid_social,iOS,Cairo,35-44
U000744,2024-05-11 22:12:46,paid_search,Android,Dakahlia,25-34
U000745,2024-02-28 20:09:29,paid_social,Android,Alexandria,55+
U000746,2024-07-19 08:34:12,organic,iOS,Alexandria,55+
U000747,2024-05-12 06:09:38,referral,iOS,Cairo,25-34
U000748,2024-08-31 04:00:22,organic,Web,Alexandria,35-44
U000749,2024-05-14 12:57:46,referral,Android,Cairo,25-34
U000750,2024-04-27 15:33:31,referral,Web,Cairo,25-34
U000751,2024-01-27 08:19:20,paid_social,iOS,Dakahlia,18-24
U000752,2024-07-02 20:02:17,organic,iOS,Sharqia,25-34
U000753,2024-02-21 00:30:49,partnership,iOS,Cairo,35-44
U000754,2024-02-21 05:30:19,paid_search,iOS,Alexandria,18-24
U000755,2024-05-06 10:13:57,paid_social,Android,Alexandria,25-34
U000756,2024-10-24 08:34:14,referral,iOS,Alexandria,25-34
U000757,2024-07-28 14:26:53,partnership,Android,Giza,25-34
U000758,2024-10-08 04:37:32,referral,iOS,Alexandria,45-54
U000759,2024-07-09 05:05:43,organic,Android,Alexandria,18-24
U000760,2024-05-01 19:34:01,partnership,iOS,Giza,35-44
U000761,2024-10-26 14:00:40,paid_search,iOS,Alexandria,35-44
U000762,2024-03-17 22:18:25,referral,Android,Cairo,18-24
U000763,2024-03-04 05:26:50,referral,iOS,Giza,35-44
U000764,2024-06-03 23:00:09,referral,Android,Giza,25-34
U000765,2024-10-24 06:12:17,organic,iOS,Giza,25-34
U000766,2024-06-09 06:07:00,referral,Android,Giza,25-34
U000767,2024-10-01 02:04:12,paid_social,Android,Giza,45-54
U000768,2024-11-29 16:34:44,referral,Android,Cairo,45-54
U000769,2024-11-27 08:19:49,paid_social,Web,Alexandria,45-54
U000770,2024-04-22 13:44:50,organic,Web,Giza,45-54
U000771,2024-06-07 02:23:03,organic,Android,Giza,18-24
U000772,2024-07-06 02:03:24,referral,Android,Alexandria,25-34
U000773,2024-06-20 17:32:48,referral,Android,Alexandria,45-54
U000774,2024-09-23 10:41:25,partnership,iOS,Giza,35-44
U000775,2024-01-15 21:24:03,paid_social,Web,Cairo,25-34
U000776,2024-04-24 20:09:52,paid_search,Android,Cairo,35-44
U000777,2024-04-06 05:49:50,partnership,iOS,Alexandria,18-24
U000778,2024-03-12 18:24:06,referral,iOS,Cairo,25-34
U000779,2024-03-21 19:58:16,organic,iOS,Alexandria,25-34
U000780,2024-10-22 20:06:04,partnership,iOS,Cairo,25-34
U000781,2024-06-16 22:19:47,paid_social,iOS,Giza,35-44
U000782,2024-11-17 12:54:59,referral,iOS,Cairo,45-54
U000783,2024-03-03 14:44:21,referral,iOS,Giza,18-24
U000784,2024-09-08 08:16:59,referral,Android,Giza,35-44
U000785,2024-09-24 05:29:02,paid_search,iOS,Alexandria,25-34
U000786,2024-09-10 17:53:22,paid_search,iOS,Cairo,35-44
U000787,2024-07-03 09:30:36,paid_search,Android,Giza,25-34
U000788,2024-05-28 12:19:55,paid_social,Android,Cairo,45-54
