case_id,user_id,submitted_time,decision_time,decision,failure_reason,device_os,region
KYC000247,U000429,2024-11-18 01:36:53.471904,2024-11-19 19:19:14.581906,approved,,iOS,Cairo
KYC000248,U000431,2024-11-10 21:04:06.235898,2024-11-12 11:22:43.175189,approved,,Android,Cairo
KYC000249,U000432,2024-10-19 23:29:53.697235,2024-10-20 13:29:04.494703,approved,,iOS,Dakahlia
KYC000250,U000433,2024-10-13 00:33:54.039391,2024-10-13 12:11:18.325099,rejected,watchlist_hit,Android,Sharqia
KYC000251,U000435,2024-05-13 14:35:30.433944,2024-05-15 06:30:25.088967,approved,,iOS,Giza
KYC000252,U000436,2024-07-06 17:17:29.456229,2024-07-07 13:41:02.247922,approved,,iOS,Giza
KYC000253,U000437,2024-03-13 22:33:26.090640,2024-03-14 22:49:34.678582,rejected,watchlist_hit,Android,Alexandria
KYC000254,U000438,2024-09-07 09:25:21.264766,2024-09-08 01:31:53.127714,approved,,iOS,Alexandria
KYC000255,U000439,2024-09-26 04:50:33.029918,2024-09-30 02:19:55.124838,approved,,Android,Giza
KYC000256,U000442,2024-06-19 17:01:09.466808,2024-06-20 01:49:11.401633,approved,,Android,Alexandria
KYC000257,U000443,2024-05-24 08:58:13.440095,2024-05-27 07:51:34.134426,approved,,iOS,Alexandria
KYC000258,U000444,2024-08-08 19:44:26.875286,2024-08-11 13:26:12.598864,approved,,iOS,Dakahlia
KYC000259,U000447,2024-10-01 05:26:50.007165,2024-10-08 09:28:34.527010,approved,,Android,Giza
KYC000260,U000448,2024-04-15 16:44:17.679239,2024-04-15 22:54:51.507296,rejected,identity_mismatch,Android,Cairo
KYC000261,U000451,2024-01-24 11:04:56.942700,2024-01-28 23:18:41.828222,approved,,Android,Giza
KYC000262,U000453,2024-01-17 14:02:23.495829,2024-01-20 17:37:33.193657,rejected,duplicate_account,Android,Cairo
KYC000263,U000455,2024-06-19 15:40:08.831519,2024-06-19 20:20:44.758858,approved,,Android,Dakahlia
KYC000264,U000457,2024-10-07 07:04:03.055938,2024-10-08 02:30:13.045294,approved,,Android,Cairo
KYC000265,U000458,2024-10-12 18:41:47.134225,2024-10-15 17:41:43.111943,rejected,age_restriction,Android,Dakahlia
KYC000266,U000459,2024-07-27 00:56:56.513341,2024-07-28 05:29:53.380460,rejected,watchlist_hit,Android,Alexandria
KYC000267,U000460,2024-05-14 20:07:40.781733,2024-05-15 20:47:20.328068,rejected,identity_mismatch,Android,Alexandria
KYC000268,U000461,2024-11-05 16:49:32.479913,2024-11-05 18:08:59.198418,rejected,document_quality,Android,Giza
KYC000269,U000464,2024-11-14 15:03:35.284434,2024-11-16 03:28:07.295938,approved,,Android,Giza
KYC000270,U000465,2024-09-01 19:30:37.469615,2024-09-04 11:28:55.130348,approved,,Web,Giza
KYC000271,U000467,2024-07-11 00:26:59.742734,2024-07-13 08:28:49.000591,approved,,Android,Cairo
KYC000272,U000468,2024-10-14 20:08:36.418494,2024-10-16 16:22:27.421062,approved,,iOS,Cairo
KYC000273,U000469,2024-01-06 22:10:47.415152,2024-01-07 01:43:34.157028,approved,,Android,Cairo
KYC000274,U000472,2024-08-22 13:04:51.371756,2024-08-25 05:22:32.012144,approved,,iOS,Alexandria
KYC000275,U000474,2024-09-27 08:05:40.726033,2024-09-28 18:12:44.017629,approved,,iOS,Cairo
KYC000276,U000476,2024-04-16 19:58:05.792268,2024-04-18 14:39:29.412430,rejected,identity_mismatch,Android,Cairo
KYC000277,U000477,2024-06-21 18:01:49.382579,2024-06-25 02:21:50.760537,approved,,Android,Giza
KYC000278,U000479,2024-09-16 16:45:31.565989,2024-09-17 04:02:11.835410,rejected,identity_mismatch,Android,Cairo
KYC000279,U000480,2024-03-17 03:56:17.479138,2024-03-22 00:50:43.920391,approved,,iOS,Cairo
KYC000280,U000481,2024-05-24 00:58:36.372028,2024-05-24 19:40:01.196786,rejected,document_quality,iOS,Giza
KYC000281,U000482,2024-03-13 21:59:22.719925,2024-03-14 10:26:16.524563,rejected,age_restriction,iOS,Cairo
KYC000282,U000483,2024-03-17 02:59:53.704103,2024-03-17 19:44:30.126651,approved,,Android,Sharqia
KYC000283,U000484,2024-02-01 17:53:57.706640,2024-02-03 04:08:33.583432,approved,,iOS,Giza
KYC000284,U000486,2024-11-04 21:41:59.464677,2024-11-06 02:27:40.438634,approved,,Android,Alexandria
KYC000285,U000487,2024-07-13 15:23:08.212729,2024-07-14 20:32:38.978405,approved,,iOS,Giza
KYC000286,U000488,2024-07-08 16:11:01.413846,2024-07-10 07:18:56.537778,approved,,Android,Cairo
KYC000287,U000489,2024-04-12 16:24:11.191116,2024-04-13 05:55:06.382524,rejected,identity_mismatch,Android,Cairo
KYC000288,U000493,2024-01-13 13:04:02.879936,2024-01-15 11:46:56.491236,approved,,Android,Alexandria
KYC000289,U000497,2024-08-22 12:51:05.219202,2024-08-27 00:03:54.946127,approved,,iOS,Alexandria
KYC000290,U000498,2024-01-03 19:45:17.571250,2024-01-10 09:39:33.922827,approved,,Web,Giza
KYC000291,U000499,2024-08-20 17:13:29.100195,2024-08-20 19:08:43.755402,rejected,identity_mismatch,Android,Cairo
KYC000292,U000500,2024-11-24 13:34:27.965968,2024-11-26 15:57:47.602684,approved,,iOS,Giza
KYC000293,U000501,2024-06-27 08:48:30.882183,2024-06-27 13:24:43.967697,rejected,identity_mismatch,iOS,Cairo
KYC000294,U000502,2024-09-19 17:24:20.110450,2024-09-21 02:59:42.546422,rejected,duplicate_account,Web,Giza
KYC000295,U000503,2024-09-20 06:47:32.550396,2024-09-20 14:53:49.486370,rejected,watchlist_hit,iOS,Dakahlia
KYC000296,U000505,2024-08-31 20:31:27.278436,2024-09-03 21:12:16.316789,approved,,iOS,Cairo
KYC000297,U000506,2024-02-21 10:51:35.602315,2024-02-22 00:49:56.113216,approved,,Android,Giza
KYC000298,U000511,2024-02-11 11:15:40.979886,2024-02-14 03:55:59.854411,approved,,Android,Alexandria
KYC000299,U000515,2024-11-27 18:50:16.257407,2024-11-29 07:58:53.281405,approved,,Android,Cairo
KYC000300,U000517,2024-10-21 20:59:28.444472,2024-10-22 07:18:31.934680,approved,,iOS,Cairo
KYC000301,U000518,2024-09-01 22:35:58.907484,2024-09-10 16:52:25.295464,approved,,iOS,Giza
KYC000302,U000519,2024-08-02 23:40:37.853879,2024-08-05 11:26:14.667701,rejected,duplicate_account,iOS,Alexandria
KYC000303,U000522,2024-10-29 16:58:56.257996,2024-10-31 07:28:33.554216,rejected,identity_mismatch,iOS,Dakahlia
KYC000304,U000526,2024-03-19 10:16:01.393473,2024-03-22 01:40:48.216590,approved,,iOS,Giza
KYC000305,U000527,2024-07-28 18:44:57.739291,2024-07-29 15:03:24.828679,approved,,iOS,Giza
KYC000306,U000528,2024-08-19 09:41:25.766543,2024-08-24 23:38:15.703455,approved,,iOS,Dakahlia
KYC000307,U000529,2024-10-04 00:05:49.014238,2024-10-04 00:44:02.464509,rejected,identity_mismatch,Android,Giza
KYC000308,U000531,2024-02-06 11:01:16.474058,2024-02-06 13:12:05.029523,approved,,Android,Dakahlia
KYC000309,U000532,2024-06-30 21:44:31.476476,2024-07-01 16:45:35.390474,approved,,iOS,Giza
KYC000310,U000534,2024-04-09 17:42:14.957079,2024-04-13 06:23:40.799164,approved,,Android,Alexandria
KYC000311,U000535,2024-10-31 11:16:37.199632,2024-11-01 21:13:11.707817,approved,,iOS,Giza
KYC000312,U000537,2024-09-17 18:11:10.243005,2024-09-22 03:06:25.332841,approved,,iOS,Sharqia
KYC000313,U000538,2024-07-10 00:56:16.177774,2024-07-10 02:13:13.539760,rejected,document_quality,Android,Cairo
KYC000314,U000539,2024-03-14 06:11:18.420547,2024-03-16 02:24:49.399393,rejected,document_quality,Android,Giza
KYC000315,U000540,2024-04-02 22:59:03.266652,2024-04-05 12:56:52.177091,approved,,iOS,Dakahlia
KYC000316,U000543,2024-04-05 11:18:39.219177,2024-04-07 10:57:08.869571,approved,,Android,Alexandria
KYC000317,U000546,2024-05-16 21:30:25.219789,2024-05-21 03:30:05.333255,approved,,iOS,Dakahlia
KYC000318,U000548,2024-11-16 23:50:37.914268,2024-11-20 04:41:39.357680,approved,,iOS,Giza
KYC000319,U000549,2024-02-04 08:33:17.104550,2024-02-04 09:01:11.433799,approved,,iOS,Cairo
KYC000320,U000550,2024-02-19 20:21:37.477071,2024-02-21 21:18:33.768968,approved,,iOS,Alexandria
KYC000321,U000551,2024-05-15 20:16:33.198566,2024-05-19 02:15:01.442286,approved,,Android,Giza
KYC000322,U000555,2024-01-12 04:31:49.313859,2024-01-12 20:56:08.540750,rejected,duplicate_account,Android,Giza
KYC000323,U000556,2024-09-01 05:01:16.188477,2024-09-02 09:45:18.850859,approved,,Android,Alexandria
KYC000324,U000557,2024-01-15 00:13:42.832411,2024-01-17 05:17:04.258754,approved,,iOS,Cairo
KYC000325,U000561,2024-07-01 17:44:42.000309,2024-07-04 08:07:17.708990,approved,,iOS,Cairo
KYC000326,U000562,2024-06-07 14:33:40.008313,2024-06-08 09:29:20.923096,rejected,identity_mismatch,Android,Giza
KYC000327,U000564,2024-09-03 08:12:14.980550,2024-09-05 02:34:51.827572,approved,,Android,Giza
KYC000328,U000565,2024-11-23 05:41:43.015271,2024-11-23 07:16:40.271414,rejected,document_quality,iOS,Giza
KYC000329,U000567,2024-03-27 19:09:31.581357,2024-03-31 00:06:13.443807,approved,,Android,Cairo
KYC000330,U000569,2024-06-24 11:20:48.859160,2024-06-26 23:03:32.652409,rejected,document_quality,iOS,Cairo
KYC000331,U000570,2024-02-13 16:28:31.378188,2024-02-14 17:29:57.620445,approved,,Android,Cairo
KYC000332,U000571,2024-10-25 11:54:03.247349,2024-10-27 12:56:32.044104,rejected,age_restriction,Android,Giza
KYC000333,U000572,2024-04-27 02:35:03.740662,2024-04-27 04:26:07.874468,rejected,age_restriction,iOS,Alexandria
KYC000334,U000576,2024-10-03 00:09:31.888665,2024-10-05 13:23:29.400948,approved,,Android,Giza
KYC000335,U000578,2024-08-07 08:54:59.719171,2024-08-11 16:04:02.326838,approved,,iOS,Sharqia
KYC000336,U000579,2024-04-29 05:10:33.517322,2024-04-30 17:15:09.818144,approved,,Android,Alexandria
KYC000337,U000581,2024-05-31 09:42:42.845435,2024-06-01 00:53:02.915967,approved,,iOS,Cairo
KYC000338,U000583,2024-10-23 20:15:23.822593,2024-10-27 00:35:29.000631,approved,,Android,Cairo
KYC000339,U000587,2024-03-24 16:47:51.381699,2024-03-27 20:47:26.772071,approved,,Android,Giza
KYC000340,U000588,2024-07-15 14:45:16.856921,2024-07-16 09:29:58.876355,approved,,iOS,Alexandria
KYC000341,U000589,2024-05-30 01:52:11.346915,2024-05-31 15:02:30.785203,approved,,iOS,Sharqia
KYC000342,U000590,2024-01-30 10:43:28.465937,2024-01-31 07:02:46.956461,approved,,iOS,Giza
KYC000343,U000592,2024-09-26 22:57:36.379315,2024-09-30 19:15:34.955759,approved,,iOS,Dakahlia
KYC000344,U000595,2024-10-03 03:01:52.838559,2024-10-06 09:30:40.862649,approved,,Web,Alexandria
KYC000345,U000596,2024-04-22 20:09:15.605397,2024-04-27 17:57:27.687216,rejected,identity_mismatch,Android,Giza
KYC000346,U000597,2024-08-24 04:15:49.969131,2024-08-24 20:38:06.520370,approved,,iOS,Alexandria
KYC000347,U000598,2024-05-08 04:04:15.541262,2024-05-09 16:16:40.698714,rejected,document_quality,Android,Cairo
KYC000348,U000602,2024-03-08 17:14:28.073853,2024-03-09 10:02:43.588988,approved,,iOS,Cairo
KYC000349,U000611,2024-02-16 09:39:59.902861,2024-02-16 13:29:55.957336,approved,,Android,Cairo
KYC000350,U000613,2024-06-05 16:05:43.146780,2024-06-08 00:35:55.691103,approved,,Android,Cairo
KYC000351,U000614,2024-02-23 18:01:11.536006,2024-02-26 17:09:03.400274,approved,,Android,Giza
KYC000352,U000615,2024-09-02 07:52:59.283168,2024-09-03 22:58:27.408707,approved,,Android,Cairo
KYC000353,U000617,2024-05-01 22:40:51.422748,2024-05-02 15:56:26.972183,approved,,iOS,Cairo
KYC000354,U000619,2024-11-30 10:54:52.329779,2024-12-01 19:31:25.272299,approved,,iOS,Giza
KYC000355,U000620,2024-11-20 20:22:43.533990,2024-11-21 05:00:42.086129,approved,,Android,Sharqia
KYC000356,U000623,2024-03-30 10:00:30.284419,2024-03-31 14:32:37.155501,rejected,duplicate_account,iOS,Cairo
KYC000357,U000624,2024-06-01 23:56:05.917819,2024-06-02 01:00:46.440906,approved,,iOS,Giza
KYC000358,U000626,2024-06-28 13:48:11.303001,2024-06-29 10:42:26.047976,approved,,iOS,Dakahlia
KYC000359,U000627,2024-05-17 23:09:19.739215,2024-05-19 23:11:30.873743,approved,,iOS,Cairo
KYC000360,U000629,2024-09-14 12:40:29.889851,2024-09-15 13:55:43.784662,rejected,watchlist_hit,iOS,Giza
KYC000361,U000630,2024-09-20 11:33:40.149128,2024-09-25 15:45:06.747241,approved,,Android,Alexandria
KYC000362,U000632,2024-06-01 09:58:16.432465,2024-06-02 07:22:42.970051,approved,,Android,Cairo
KYC000363,U000637,2024-11-22 05:26:20.894058,2024-11-25 15:06:35.023678,approved,,iOS,Alexandria
KYC000364,U000641,2024-06-12 19:11:57.041234,2024-06-14 14:00:23.645857,approved,,iOS,Alexandria
KYC000365,U000642,2024-01-08 00:11:04.674721,2024-01-08 07:05:31.631132,approved,,iOS,Alexandria
KYC000366,U000643,2024-01-14 13:26:20.190499,2024-01-18 03:04:40.312800,rejected,duplicate_account,Android,Sharqia
KYC000367,U000644,2024-05-31 22:37:11.792451,2024-06-04 19:02:49.950711,rejected,identity_mismatch,Android,Cairo
KYC000368,U000645,2024-06-26 17:27:35.578948,2024-06-29 12:57:05.313856,approved,,Android,Giza
KYC000369,U000647,2024-01-27 09:30:48.958655,2024-01-30 17:20:38.923785,approved,,Android,Cairo
KYC000370,U000648,2024-07-03 19:40:55.383418,2024-07-04 08:26:34.853284,approved,,Android,Cairo
KYC000371,U000649,2024-04-23 05:01:56.795723,2024-04-29 12:45:30.477934,approved,,iOS,Cairo
KYC000372,U000650,2024-05-10 16:22:48.437914,2024-05-12 05:25:23.113601,approved,,iOS,Alexandria
KYC000373,U000651,2024-02-07 08:35:03.282757,2024-02-08 17:23:56.516326,rejected,watchlist_hit,Android,Cairo
KYC000374,U000652,2024-02-23 14:19:03.209045,2024-02-24 01:37:09.277622,approved,,iOS,Giza
KYC000375,U000653,2024-06-14 10:07:17.678826,2024-06-16 07:09:48.723999,approved,,iOS,Cairo
KYC000376,U000656,2024-11-18 05:46:14.966041,2024-11-19 02:49:38.586476,approved,,Android,Giza
KYC000377,U000657,2024-05-08 17:40:55.000070,2024-05-09 06:41:21.509767,rejected,duplicate_account,Android,Cairo
KYC000378,U000658,2024-02-26 19:47:36.871645,2024-02-28 12:55:17.649011,approved,,Android,Sharqia
KYC000379,U000659,2024-04-07 19:49:40.012063,2024-04-08 08:36:58.622353,rejected,duplicate_account,iOS,Cairo
KYC000380,U000660,2024-08-21 14:30:05.925274,2024-08-25 10:17:42.285551,rejected,watchlist_hit,Android,Alexandria
KYC000381,U000661,2024-04-10 05:35:18.914013,2024-04-14 20:21:55.920075,approved,,iOS,Cairo
KYC000382,U000663,2024-02-01 05:18:43.513990,2024-02-05 03:07:07.269056,approved,,iOS,Giza
KYC000383,U000664,2024-07-11 16:48:39.441563,2024-07-11 17:09:44.168792,rejected,age_restriction,Android,Alexandria
KYC000384,U000668,2024-08-17 14:34:27.892696,2024-08-20 06:57:28.830532,approved,,iOS,Sharqia
KYC000385,U000671,2024-01-07 18:18:25.939369,2024-01-11 17:05:53.940055,rejected,duplicate_account,iOS,Alexandria
KYC000386,U000674,2024-11-26 10:45:24.132016,2024-11-26 13:58:46.263895,rejected,identity_mismatch,Android,Dakahlia
KYC000387,U000677,2024-02-24 19:05:03.366096,2024-02-25 09:21:33.851350,approved,,Android,Giza
KYC000388,U000680,2024-02-02 11:51:01.142722,2024-02-08 11:09:37.801003,approved,,Android,Cairo
KYC000389,U000681,2024-10-28 02:52:25.710982,2024-10-29 11:16:09.180712,rejected,duplicate_account,Android,Giza
KYC000390,U000683,2024-10-06 10:10:48.420222,2024-10-06 16:57:01.496370,rejected,document_quality,Android,Cairo
KYC000391,U000687,2024-05-14 07:35:36.155158,2024-05-14 16:53:12.517168,rejected,duplicate_account,iOS,Sharqia
KYC000392,U000688,2024-08-28 18:12:41.060083,2024-08-29 06:45:24.403822,approved,,Android,Giza
KYC000393,U000690,2024-05-28 10:46:45.955652,2024-06-01 10:03:59.260420,approved,,iOS,Giza
KYC000394,U000695,2024-01-09 18:17:15.812889,2024-01-15 09:36:31.026941,approved,,Android,Cairo
KYC000395,U000697,2024-10-02 15:06:21.211437,2024-10-07 05:15:32.607588,approved,,iOS,Cairo
KYC000396,U000699,2024-07-11 01:41:05.931952,2024-07-11 03:59:33.572310,rejected,duplicate_account,iOS,Cairo
KYC000397,U000700,2024-03-19 07:17:20.675983,2024-03-24 04:44:54.329965,approved,,iOS,Cairo
KYC000398,U000705,2024-08-06 02:18:44.588973,2024-08-08 04:53:25.760469,rejected,duplicate_account,Android,Giza
KYC000399,U000706,2024-11-02 04:36:01.373573,2024-11-02 06:23:52.641673,approved,,Android,Alexandria
KYC000400,U000707,2024-02-07 23:23:21.229929,2024-02-09 14:14:15.253225,approved,,Android,Dakahlia
KYC000401,U000708,2024-09-02 19:23:33.809216,2024-09-09 03:31:45.401811,approved,,Android,Cairo
KYC000402,U000710,2024-11-13 18:51:35.154095,2024-11-16 10:59:13.624569,approved,,Android,Cairo
KYC000403,U000711,2024-11-25 20:17:09.396817,2024-11-27 04:43:12.674276,approved,,Android,Sharqia
KYC000404,U000712,2024-06-01 15:13:50.626158,2024-06-03 18:51:58.321486,approved,,Android,Alexandria
KYC000405,U000714,2024-06-18 01:54:46.201576,2024-06-19 02:33:37.017852,approved,,iOS,Sharqia
KYC000406,U000715,2024-09-23 06:53:56.847223,2024-09-24 15:00:41.003759,rejected,identity_mismatch,Web,Cairo
KYC000407,U000716,2024-06-15 12:37:35.941414,2024-06-15 18:55:47.338590,approved,,Android,Cairo
KYC000408,U000717,2024-07-02 08:55:49.714061,2024-07-03 09:34:15.821101,approved,,iOS,Giza
KYC000409,U000722,2024-06-05 19:30:29.989803,2024-06-10 22:59:49.291004,rejected,duplicate_account,Web,Dakahlia
KYC000410,U000723,2024-02-11 21:58:22.287055,2024-02-12 23:38:33.098951,rejected,identity_mismatch,iOS,Giza
KYC000411,U000725,2024-06-04 23:52:36.178102,2024-06-05 17:32:05.675981,approved,,Android,Alexandria
KYC000412,U000726,2024-10-15 08:44:58.520741,2024-10-15 14:20:30.438668,approved,,Android,Giza
KYC000413,U000727,2024-07-26 19:33:51.778214,2024-07-29 01:53:03.930247,rejected,identity_mismatch,iOS,Giza
KYC000414,U000728,2024-02-13 19:04:00.770702,2024-02-17 00:58:06.850320,rejected,duplicate_account,Android,Cairo
KYC000415,U000729,2024-01-29 08:39:36.914252,2024-01-30 09:24:52.228634,approved,,iOS,Cairo
KYC000416,U000730,2024-02-02 03:42:30.728087,2024-02-05 09:48:09.051268,rejected,duplicate_account,iOS,Cairo
KYC000417,U000732,2024-04-28 14:47:49.384315,2024-04-29 11:08:25.384383,approved,,Android,Cairo
KYC000418,U000734,2024-05-06 11:51:48.391706,2024-05-06 22:39:49.769053,approved,,iOS,Giza
KYC000419,U000735,2024-01-03 10:25:11.683132,2024-01-03 12:20:20.203768,approved,,iOS,Dakahlia
KYC000420,U000736,2024-01-28 17:03:22.276597,2024-02-02 05:15:36.304816,approved,,iOS,Giza
KYC000421,U000737,2024-07-23 07:54:24.113136,2024-07-23 23:13:58.493590,approved,,Android,Sharqia
KYC000422,U000741,2024-09-30 22:14:21.628084,2024-10-01 09:22:43.538192,approved,,iOS,Alexandria
KYC000423,U000742,2024-05-23 08:54:41.158423,2024-05-25 20:22:00.049641,rejected,duplicate_account,Android,Dakahlia
KYC000424,U000743,2024-07-07 13:08:10.616442,2024-07-12 07:13:19.865052,rejected,duplicate_account,iOS,Cairo
KYC000425,U000744,2024-05-12 06:03:04.982282,2024-05-13 12:15:13.088174,approved,,Android,Dakahlia
KYC000426,U000745,2024-02-29 06:36:13.488742,2024-03-02 21:56:17.504204,approved,,Android,Alexandria
KYC000427,U000749,2024-05-15 10:47:15.819520,2024-05-17 17:21:09.380579,approved,,Android,Cairo
KYC000428,U000750,2024-04-27 20:40:24.312503,2024-05-05 16:56:53.271226,approved,,Web,Cairo
KYC000429,U000752,2024-07-04 12:48:08.906028,2024-07-07 01:26:52.003271,rejected,identity_mismatch,iOS,Sharqia
KYC000430,U000754,2024-02-23 03:27:44.151734,2024-02-26 15:36:29.805930,rejected,identity_mismatch,iOS,Alexandria
KYC000431,U000755,2024-05-06 23:38:41.448344,2024-05-08 12:05:21.127978,approved,,Android,Alexandria
KYC000432,U000759,2024-07-09 14:05:53.310125,2024-07-10 00:44:19.248289,rejected,duplicate_account,Android,Alexandria
KYC000433,U000760,2024-05-02 00:56:02.924817,2024-05-02 08:44:14.313276,approved,,iOS,Giza
KYC000434,U000761,2024-10-26 18:49:42.084524,2024-10-28 05:43:28.452537,approved,,iOS,Alexandria
KYC000435,U000762,2024-03-18 03:31:28.136925,2024-03-20 02:47:12.521626,approved,,Android,Cairo
KYC000436,U000763,2024-03-04 22:26:21.053250,2024-03-05 23:52:31.224243,approved,,iOS,Giza
KYC000437,U000764,2024-06-04 23:54:49.336655,2024-06-07 05:06:12.845407,approved,,Android,Giza
KYC000438,U000768,2024-11-29 20:31:46.095728,2024-12-02 16:15:11.105603,approved,,Android,Cairo
KYC000439,U000769,2024-11-27 16:28:44.254865,2024-11-30 14:50:57.882492,rejected,identity_mismatch,Web,Alexandria
KYC000440,U000770,2024-04-23 17:27:44.969655,2024-04-26 12:30:45.770546,approved,,Web,Giza
KYC000441,U000772,2024-07-07 13:15:44.334382,2024-07-08 03:35:49.787877,approved,,Android,Alexandria
KYC000442,U000773,2024-06-21 04:49:30.240390,2024-06-24 02:16:19.368414,approved,,Android,Alexandria
KYC000443,U000775,2024-01-16 15:24:30.255528,2024-01-17 03:40:06.893651,approved,,Web,Cairo
KYC000444,U000778,2024-03-13 16:44:59.395627,2024-03-14 18:34:06.041289,approved,,iOS,Cairo
KYC000445,U000781,2024-06-18 00:01:07.249751,2024-06-21 17:28:39.810504,approved,,iOS,Giza
KYC000446,U000782,2024-11-18 06:43:46.237139,2024-11-18 17:27:11.117285,approved,,iOS,Cairo
KYC000447,U000783,2024-03-04 10:06:57.053578,2024-03-09 03:41:58.604797,approved,,iOS,Giza
KYC000448,U000786,2024-09-11 01:00:03.268971,2024-09-11 01:57:36.209668,approved,,iOS,Cairo
KYC000449,U000787,2024-07-06 00:27:39.442707,2024-07-07 04:03:50.351789,approved,,Android,Giza
KYC000450,U000790,2024-04-08 06:07:12.405674,2024-04-11 03:20:24.669065,rejected,document_quality,iOS,Cairo
KYC000451,U000792,2024-11-22 06:47:53.316914,2024-11-28 21:08:22.794148,rejected,age_restriction,iOS,Dakahlia
KYC000452,U000793,2024-01-06 23:53:51.861337,2024-01-10 15:10:39.318319,rejected,watchlist_hit,iOS,Giza
KYC000453,U000798,2024-07-03 02:36:55.692852,2024-07-08 11:06:58.155271,rejected,age_restriction,iOS,Dakahlia
