user_id,channel,region,age_band,segment,recency_days,frequency,monetary,avg_txn_value
U001235,referral,Giza,25-34,Dormant,285.92991261556745,4,3629.3811964478255,907.3452991119564
U001236,organic,Cairo,45-54,Power Users,266.2587509956211,7,3843.9521992700315,549.1360284671474
U001242,organic,Cairo,25-34,Dormant,101.95512414351106,5,1923.5540329187438,384.71080658374876
U001248,referral,Giza,18-24,Power Users,229.1917077084072,4,3598.3752872354507,899.5938218088627
U001254,paid_social,Giza,35-44,Dormant,66.11497513903305,3,2344.388602794042,781.462867598014
U001255,partnership,Cairo,45-54,Power Users,100.12827063677832,8,4886.185073865551,698.0264391236502
U001259,referral,Cairo,18-24,Power Users,173.509188009426,7,3735.608320348078,533.6583314782969
U001260,referral,Cairo,18-24,Dormant,156.89250506972894,5,2309.9657783444623,461.9931556688924
U001261,referral,Cairo,18-24,Dormant,254.44868374988437,4,2081.404913423512,520.351228355878
U001262,referral,Giza,35-44,Dormant,191.5651752431877,5,1686.7023985102232,421.6755996275558
U001264,organic,Giza,18-24,Dormant,28.149705196730793,5,1139.3458870934496,227.86917741868993
U001266,referral,Giza,55+,Dormant,267.03929192153737,3,1097.7063457813908,365.90211526046363
U001274,referral,Giza,35-44,Power Users,64.10946230310947,4,2437.1557665314426,812.3852555104809
U001277,referral,Dakahlia,18-24,Power Users,335.7535243174061,10,7212.413725701963,721.2413725701963
U001284,referral,Cairo,25-34,Power Users,291.5444868635386,5,2196.0242010794796,549.0060502698699
U001287,partnership,Dakahlia,25-34,Power Users,284.98115195613354,9,3120.078961658169,390.00987020727115
U001296,paid_social,Giza,25-34,Power Users,200.84511165507138,6,2643.8218298993556,528.7643659798712
U001298,paid_social,Alexandria,35-44,Dormant,299.5389903471805,3,558.9367721431064,186.31225738103547
U001314,partnership,Cairo,55+,Power Users,237.14411017345265,7,4696.079442218311,670.868491745473
U001316,partnership,Cairo,25-34,Dormant,261.00589743070304,6,2503.527794327665,417.2546323879442
U001324,organic,Cairo,45-54,Dormant,102.12450899323449,4,2875.1922654358623,718.7980663589656
U001325,paid_search,Cairo,18-24,Dormant,178.42220600694418,7,3006.8971619985346,501.1495269997558
U001333,organic,Cairo,25-34,Power Users,238.95635607652366,6,4350.990864958127,870.1981729916254
U001337,referral,Giza,55+,Dormant,274.9347147224471,8,2399.484559722009,299.93556996525115
U001341,referral,Giza,25-34,Dormant,195.7327764122747,6,2730.754012233169,455.12566870552814
U001347,referral,Cairo,25-34,Dormant,290.2316072685644,4,843.1340259265908,210.7835064816477
U001356,referral,Cairo,25-34,Dormant,26.027842407580465,2,467.32591105900156,233.66295552950078
U001358,referral,Cairo,25-34,Dormant,334.20375467604026,4,452.13332284329846,113.03333071082461
U001362,referral,Cairo,35-44,Power Users,215.18869644682854,9,2408.063797238213,344.0091138911733
U001374,referral,Giza,18-24,Dormant,267.7813016436994,6,628.2530687349869,125.65061374699738
U001387,referral,Cairo,18-24,Power Users,25.94465848384425,7,3338.5241969512854,476.9320281358979
U001398,referral,Sharqia,35-44,Power Users,109.33341064816341,8,3864.6669525367593,483.0833690670949
U001403,referral,Dakahlia,25-34,Power Users,290.9277722686529,10,6243.477072677415,624.3477072677415
U001411,referral,Cairo,18-24,Dormant,101.51784758130088,5,1229.0196115034985,307.2549028758746
U001412,paid_search,Sharqia,25-34,Dormant,33.67833684012294,3,878.3332800148899,292.7777600049633
U001413,referral,Alexandria,55+,Power Users,248.424935949035,7,4063.0300377596855,677.1716729599476
U001419,paid_search,Dakahlia,35-44,Power Users,128.1615900117904,7,4400.5358246383685,733.4226374397281
U001422,organic,Giza,25-34,Dormant,171.36449513910338,3,493.2888587775599,164.42961959251997
U001425,referral,Alexandria,25-34,Power Users,287.2647457290441,8,6114.845279581269,764.3556599476586
U001428,referral,Giza,25-34,Dormant,280.47764810174704,4,3582.18175752774,895.545439381935
U001430,paid_search,Giza,45-54,Dormant,221.60937067121267,7,2246.0423284360068,449.20846568720134
U001437,partnership,Alexandria,25-34,Power Users,351.9829897340387,7,4469.009871781021,638.4299816830029
U001442,referral,Cairo,35-44,Power Users,129.10210240725428,5,4346.435727223629,869.2871454447259
U001446,referral,Dakahlia,55+,Dormant,338.8348953933455,5,1545.7913227958798,386.44783069896994
U001455,referral,Giza,35-44,Power Users,200.3816176620312,7,2675.839405830708,445.973234305118
U001462,referral,Dakahlia,18-24,Dormant,64.70441317139193,3,285.0714025532078,95.02380085106927
U001464,paid_search,Cairo,25-34,Power Users,39.61561804404482,6,3169.9030550470784,528.3171758411797
U001468,referral,Cairo,18-24,Power Users,305.0064740162343,13,9067.21101188893,824.2919101717209
U001470,referral,Cairo,18-24,Dormant,231.00480078719556,5,1534.415263733419,383.6038159333547
U001476,referral,Dakahlia,55+,Power Users,351.60378509247676,7,6704.113762431374,957.7305374901963
U001481,referral,Alexandria,55+,Dormant,292.10390630783513,6,1674.1611273280503,279.026854554675
U001483,paid_social,Alexandria,25-34,Dormant,130.10457134246826,4,3161.644385934885,790.4110964837213
U001484,referral,Cairo,55+,Power Users,123.19761421298608,7,3167.714940304089,452.530705757727
U001487,referral,Alexandria,25-34,Power Users,279.7149561457336,7,4524.939331418425,646.4199044883464
U001491,referral,Giza,18-24,Power Users,115.900631562341,8,6423.641878401719,917.6631254859598
U001505,organic,Cairo,18-24,Power Users,200.36123246513307,4,5407.543816651741,1351.8859541629351
U001509,organic,Giza,25-34,Power Users,196.78626634273678,7,3291.0082773703994,548.5013795617332
U001514,paid_search,Cairo,35-44,Dormant,103.39787684055045,3,2913.480759362477,971.1602531208256
U001519,referral,Cairo,35-44,Power Users,80.93418707186356,13,6871.558026995163,624.6870933631967
U001533,paid_social,Alexandria,45-54,Power Users,217.16576879657805,8,4356.809455560024,622.4013507942891
U001536,organic,Giza,25-34,Power Users,113.09900638880208,8,4150.568842510934,592.9384060729906
U001539,referral,Giza,35-44,Power Users,124.00771958334371,10,4675.2678473027445,467.52678473027447
U001540,organic,Dakahlia,18-24,Power Users,318.98523392388597,9,4009.986586703087,572.8552266718696
U001541,referral,Cairo,25-34,Power Users,352.7870958680287,6,4373.432766126146,728.9054610210243
U001545,paid_search,Giza,35-44,Power Users,228.29637721087784,11,8035.4020001524195,803.5402000152419
U001555,referral,Cairo,18-24,Power Users,324.95825932873413,6,4712.8024017743855,785.4670669623976
U001564,referral,Alexandria,25-34,Power Users,35.777798287104815,5,2732.5009631462117,683.1252407865529
U001567,referral,Cairo,18-24,Dormant,269.09685685206205,5,1915.3214380466377,383.06428760932755
U001569,paid_social,Cairo,45-54,Dormant,160.90293325250968,6,1763.5120971734882,352.7024194346976
U001573,organic,Dakahlia,18-24,Dormant,95.1048329398036,4,888.4435253996455,222.11088134991138
U001576,paid_social,Sharqia,35-44,Power Users,120.10324740735814,5,6897.138194408797,1379.4276388817593
U001578,referral,Dakahlia,35-44,Dormant,215.06778019666672,1,316.01761240585154,316.01761240585154
U001581,referral,Giza,25-34,Power Users,272.7237312733196,9,6125.665232189283,765.7081540236604
U001583,organic,Cairo,35-44,Power Users,236.1609323034063,8,3096.820974377651,442.4029963396644
U001584,referral,Cairo,25-34,Power Users,315.9528573960997,9,4622.307843428637,513.5897603809597
U001585,referral,Alexandria,25-34,Dormant,257.9087811112404,4,2878.8418482071365,719.7104620517841
U001590,referral,Giza,35-44,Power Users,111.86882089124992,8,1845.5225299519811,263.6460757074259
U001592,referral,Giza,18-24,Power Users,174.48845691001043,6,2898.796420457379,579.7592840914758
U001593,organic,Giza,35-44,Power Users,132.54803668987006,7,4973.265401338985,710.4664859055692
U001595,referral,Alexandria,35-44,Power Users,233.92913981480524,8,2577.891038173052,368.270148310436
U001604,referral,Giza,25-34,Dormant,89.53700300911441,3,1595.5550371820266,531.8516790606756
U001613,paid_search,Cairo,18-24,Power Users,209.78006978007033,7,6240.610539960296,1040.1017566600492
U001614,referral,Cairo,18-24,Dormant,316.72665681736544,2,1585.8207470745642,792.9103735372821
U001620,referral,Giza,35-44,Power Users,325.30762859946117,8,3574.6133411218666,446.8266676402333
U001632,referral,Cairo,25-34,Dormant,257.1586612961255,4,3108.279378372718,777.0698445931795
U001634,referral,Cairo,25-34,Dormant,21.625934664625674,4,1838.1367070095723,459.5341767523931
U001635,partnership,Dakahlia,45-54,Dormant,184.46029129624367,4,1769.7065677129538,589.9021892376512
U001636,partnership,Sharqia,35-44,Power Users,209.51672913180664,7,2872.5318271939213,410.36168959913164
U001638,partnership,Cairo,25-34,Dormant,345.93976798607036,6,2366.2199675424167,591.5549918856042
U001642,partnership,Giza,25-34,Power Users,46.737792453728616,6,4305.261256654559,717.5435427757598
U001647,organic,Cairo,25-34,Dormant,102.6443006945774,3,544.5605682820718,272.2802841410359
U001656,referral,Alexandria,35-44,Power Users,318.89981493074447,7,4787.581703305547,683.9402433293639
U001662,organic,Cairo,18-24,Power Users,307.01101030083373,5,4285.288716396985,1071.3221790992463
U001664,paid_search,Giza,25-34,Power Users,181.89167091436684,7,3436.0023825736666,572.6670637622777
U001665,paid_search,Cairo,25-34,Dormant,200.57954762736335,3,157.46878602622775,52.489595342075916
U001675,referral,Alexandria,55+,Dormant,235.4689296875149,6,1711.9211806556045,285.3201967759341
U001679,referral,Cairo,25-34,Power Users,128.3628799538128,10,2888.2611991604535,412.60874273720765
U001680,partnership,Cairo,18-24,Power Users,100.29628728004172,7,2913.6911254304246,485.6151875717374
U001682,paid_search,Giza,35-44,Power Users,271.46112229162827,12,7365.872016558616,736.5872016558617
U001686,paid_search,Alexandria,25-34,Dormant,39.69582481496036,5,686.8083954537617,171.70209886344043
U001687,organic,Cairo,25-34,Power Users,296.283805671148,8,4511.300658451759,563.9125823064699
U001693,referral,Cairo,35-44,Dormant,307.88045168993995,3,1713.8622865484472,571.2874288494824
U001694,referral,Giza,18-24,Power Users,168.78959930548444,9,7043.301394964355,782.5890438849283
U001697,paid_search,Giza,55+,Dormant,310.336488830857,4,1846.2209163238936,615.4069721079645
U001701,partnership,Giza,18-24,Power Users,139.3945579631254,10,4166.461142581816,462.94012695353507
U001702,partnership,Giza,55+,Power Users,316.2634645025246,8,5904.926670965257,738.1158338706571
U001709,referral,Cairo,18-24,Power Users,153.50053510442376,8,3752.015521713932,469.0019402142415
U001726,partnership,Giza,25-34,Power Users,106.14418534748256,5,4571.950771062685,914.390154212537
U001728,paid_social,Sharqia,18-24,Power Users,145.92559303250164,9,3088.0925355784543,343.12139284205045
U001732,referral,Alexandria,25-34,Dormant,244.7460352545604,5,1534.0693497619407,383.51733744048516
U001737,organic,Giza,45-54,Dormant,267.81874902779236,5,2700.4945703089534,675.1236425772383
U001739,paid_social,Giza,18-24,Power Users,74.80953423632309,7,2248.341378767719,374.7235631279532
U001743,referral,Cairo,55+,Dormant,159.88886755798012,3,788.4674568913056,262.8224856304352
U001744,referral,Sharqia,18-24,Dormant,307.06104506971315,4,3423.779670160051,855.9449175400127
U001747,organic,Alexandria,18-24,Dormant,322.8791993521154,7,2614.639154117385,373.5198791596264
U001749,partnership,Cairo,25-34,Power Users,90.80769321788102,7,3131.125041271551,447.3035773245073
U001756,referral,Giza,25-34,Dormant,45.99125550920144,4,1998.535704993938,666.1785683313127
U001759,referral,Cairo,55+,Power Users,215.3630599998869,9,1228.319587747004,136.47995419411157
U001762,organic,Alexandria,18-24,Dormant,142.44801504630595,5,1113.2957420733946,278.32393551834866
U001763,referral,Alexandria,55+,Dormant,84.440971724689,5,1171.1761603946181,390.39205346487273
U001768,referral,Giza,25-34,Power Users,225.0130077083595,7,3832.2742771327958,638.7123795221327
U001775,referral,Cairo,18-24,Dormant,106.95374077558517,5,1695.9257286532697,423.98143216331744
U001776,paid_social,Cairo,25-34,Power Users,236.4508728007786,6,3319.1704911529464,553.1950818588244
U001783,paid_search,Alexandria,55+,Dormant,288.0825906135142,4,2157.32585513239,719.1086183774634
U001786,paid_search,Sharqia,25-34,Power Users,183.34267718764022,9,3265.7794991167048,362.86438879074495
U001790,paid_search,Alexandria,25-34,Power Users,93.45877089118585,6,1396.3210894617375,279.2642178923475
U001791,paid_search,Dakahlia,35-44,Power Users,225.89834390068427,7,2560.61114090908,365.80159155844
U001797,partnership,Alexandria,18-24,Dormant,220.94812267366797,6,1988.828955218917,331.47149253648615
U001798,paid_social,Alexandria,18-24,Dormant,346.6605534837581,5,672.4133398810014,168.10333497025036
U001799,organic,Giza,25-34,Dormant,316.67469321750104,6,948.7422103043377,237.18555257608443
U001801,organic,Giza,25-34,Power Users,24.365335451439023,6,3950.092813406933,658.3488022344889
U001802,referral,Cairo,45-54,Dormant,316.86346918996423,4,1641.1861189335348,410.2965297333837
U001810,referral,Giza,25-34,Dormant,197.92231343733147,4,440.24302133276205,110.06075533319051
U001811,paid_search,Sharqia,25-34,Dormant,127.23385636601597,4,2143.278004744024,535.819501186006
U001816,paid_social,Sharqia,18-24,Dormant,182.11341464146972,3,1853.1964115589067,926.5982057794533
U001818,paid_search,Giza,18-24,Dormant,60.593870856333524,4,1587.9643222756574,396.99108056891436
U001823,paid_search,Alexandria,18-24,Power Users,281.85672011598945,9,2069.765259693993,258.7206574617491
U001827,organic,Cairo,25-34,Dormant,313.7092419792898,5,3465.8659660512003,693.17319321024
U001844,paid_social,Cairo,25-34,Dormant,280.9902984490618,4,665.8137698122507,221.93792327075025
U001853,referral,Giza,18-24,Dormant,42.31790086813271,3,1600.6819656061625,533.5606552020541
U001855,referral,Cairo,35-44,Dormant,196.62772806733847,5,3327.0124545705125,831.7531136426281
U001858,partnership,Cairo,35-44,Power Users,38.94855312490836,6,3673.5809271346484,612.2634878557748
U001861,organic,Giza,25-34,Dormant,71.25797309027985,5,1620.093682324484,405.023420581121
U001879,paid_social,Giza,25-34,Power Users,156.39066231483594,5,4433.876065677867,886.7752131355734
U001889,referral,Giza,18-24,Dormant,105.24053619196638,4,1412.136036087313,353.03400902182824
U001891,referral,Sharqia,25-34,Power Users,189.10182633111253,9,3982.378337088613,442.4864818987348
U001892,organic,Dakahlia,45-54,Dormant,225.7837912850082,5,1247.970294604944,249.5940589209888
U001893,paid_social,Giza,35-44,Power Users,187.04920208361,7,4105.172633877325,684.1954389795542
U001894,paid_social,Dakahlia,18-24,Power Users,64.87763090291992,9,4741.651248909536,592.706406113692
U001904,paid_social,Giza,35-44,Dormant,106.55642100702971,3,965.7226508355424,321.9075502785141
U001906,organic,Cairo,25-34,Power Users,89.31420949101448,7,4956.560682195218,991.3121364390436
U001908,paid_search,Alexandria,18-24,Dormant,296.2332430440001,5,1453.1543411825833,290.6308682365167
U001910,partnership,Cairo,25-34,Power Users,33.979999548755586,16,11842.394340140281,789.492956009352
U001913,paid_search,Dakahlia,35-44,Dormant,201.8138932408765,6,2386.6443994884444,397.7740665814074
U001923,referral,Alexandria,35-44,Power Users,39.141250694636256,10,8026.342867058176,802.6342867058177
U001934,organic,Cairo,18-24,Power Users,280.97601445624605,6,4489.800654423057,748.3001090705094
U001937,organic,Cairo,25-34,Power Users,73.10755652794614,7,2031.0737114945175,290.15338735635964
U001942,paid_search,Giza,35-44,Power Users,195.75025375001132,6,4203.441470635841,700.5735784393069
U001951,referral,Cairo,18-24,Power Users,264.49387498851866,10,3211.4835953359852,356.83151059288724
U001954,organic,Sharqia,55+,Dormant,139.01859906269237,5,2064.971619579891,412.9943239159782
U001956,organic,Dakahlia,35-44,Dormant,328.43254980351776,5,1775.918819490411,355.1837638980822
U001958,partnership,Giza,25-34,Power Users,336.9677568404004,8,7747.362414171846,968.4203017714807
U001962,referral,Alexandria,25-34,Dormant,332.6160242939368,6,1326.821209962864,331.705302490716
U001963,referral,Cairo,25-34,Power Users,213.05253384262323,7,2669.750663940752,444.9584439901253
U001966,referral,Cairo,18-24,Dormant,313.4780518519692,7,2822.973158204186,470.49552636736433
U001968,referral,Cairo,35-44,Power Users,166.0122800692916,11,7236.811436794348,657.8919487994862
U001972,partnership,Cairo,18-24,Power Users,249.77264611097053,6,3334.4884277350775,555.7480712891796
U001975,paid_search,Giza,35-44,Power Users,107.63900134246796,8,2088.846112362623,261.1057640453279
U001981,organic,Cairo,18-24,Power Users,281.33795266225934,9,2617.092789759784,327.136598719973
U001983,referral,Alexandria,25-34,Power Users,304.91000738414004,6,3890.9762190698693,648.4960365116449
U001985,paid_social,Alexandria,35-44,Dormant,361.55897359969094,4,2908.668779112015,727.1671947780037
